@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,413569.875,414142.28125,414608.34375,414992.03125,415325.4375,415624.5,415900.15625,416157.71875,416402.34375,416637.03125

