@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,413570.875,414106.78125,414542.40625,414900.90625,415213.03125,415494.09375,415754.46875,415999.0625,416232.6875,416458

