@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,413133.0625,413501.28125,413829.71875,414119.125,414379.8125,414619.53125,414844.4375,415057.28125,415261.4375,415458.84375

