@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,413123.8125,413484.125,413805.96875,414089.8125,414345.6875,414581.1875,414802.40625,415012,415213.28125,415408.09375

