@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,412745.53125,412896.78125,413063.53125,413226.15625,413383.96875,413537.65625,413688.375,413836.03125,413981.4375,414125.03125

