@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,412458.3125,413674.625,414678.96875,415517.53125,416231.21875,416852.875,417408.625,417913.5,418381.5625,418821.5625

