@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,414990,415519.0625,415319.28125,414805.28125,414098.21875,413263.34375,412329.5,411314.09375,410216.375,409033.96875

