@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,411646.65625,411637.03125,411680.75,411763.53125,411879.03125,412019.53125,412178.40625,412349.15625,412528.25,412712.96875

