@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,412029.4375,412114.71875,412270.6875,412455.75,412655.96875,412863.375,413074.03125,413284.375,413493.71875,413701.53125

