@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,411640.65625,411661.875,411745.96875,411881.03125,412051.125,412244.65625,412453,412668.6875,412888.28125,413109.5

