@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,412156.0625,412422.0625,412752.25,413085.59375,413409.6875,413719.90625,414016.59375,414299.40625,414571.0625,414833.4375

