@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,413418.53125,413919.125,414312.4375,414644.78125,414936.625,415200.875,415446.6875,415678.34375,415900.28125,416114.9375

