@Field Data
#Time

#Enthalpy [J/kg]


@Simulation
#Time
1628164800,1659700800,1691236800,1722859200,1754395200,1785931200,1817467200,1849089600,1880625600,1912161600,1943697600
#Enthalpy [J/kg]
402813.03125,415628.25,416844.28125,417650.21875,418259.5625,418728.875,419086.53125,419347.875,419519.96875,419608.875,419619.03125

