@Simulation
#Time
0,31489200,63025200,94647600,126183600,157719600,189255600,220878000,252414000,283950000,315486000,347108400,378644400,410180400,441716400,473338800,504874800,536410800,567946800,599569200,631105200,662641200,694177200,725799600,757335600,788871600,820407600,852030000,883566000,915102000,946638000
#Temperature [°C]
160.00869140625002,160.13625488281252,160.14571533203127,160.14528808593752,160.14067993164065,160.13384399414065,160.12557373046877,160.11629638671877,160.1063171386719,160.09578857421877,160.0847106933594,160.07302246093752,160.06047973632815,160.04628906250002,160.02919921875002,160.00692138671877,159.9763122558594,159.9328552246094,159.87093505859377,159.78374633789065,159.66469726562502,159.5064636230469,159.30254516601565,159.04668579101565,158.73616943359377,158.36785278320315,157.94094238281252,157.45467529296877,156.9136901855469,156.3198181152344,155.6768737792969

