End Date,Name,Year,bh_type_id,Datum Height,Datum,Start Date,bh_id,Starting point,Side track start depth,Total Depth (m) AH,True Vertical Depth,Operator,Data Custodian,Sample Custodian,Latitude (GD49),Longitude (GD49),Height,Completion Report,License,Basement Reached,UWI,Purpose,Well Content,Status
1992-08-11Z,Waihapa-7A,1992,1,219.9,KB,1992-07-19Z,541,From pre-existing hole,830,1318,1008.66,Petroleum Corporation Of NZ Exploration  Ltd,NZP&M,MED Core Store,-39.36511944,174.3601389,214.1,1861,38140,,1E+11,exploration,water,injecting
